transfer,name,season,pos,team_name,yr,g,passing_att,passing_comp,passing_pct.,passing_yards,passing_yards/att,passing_td,passing_int,passing_rating,passing_att/g,passing_yards/g,player_id,rushing_att,rushing_yards,rushing_avg.,rushing_td,rushing_att/g,rushing_yards/g,offense_rush_yards,offense_pass_yards,offense_plays,offense_total_yards,offense_yards/play,offense_yards/g,season_wins,season_losses
False,Nick Starkel,2017,QB,texas_a&m,1,7,205.0,123.0,60.0,1793.0,8.7,14.0,6.0,150.16,29.3,256.1,nick_starkel_texas_a&m,12.0,-42.0,-3.50,1.0,1.71,-6.00,-42,1793,217,1751,8.07,250.1,7,6
True,Nick Starkel,2018,QB,texas_a&m,2,5,22.0,15.0,68.2,169.0,7.7,1.0,0.0,147.71,4.4,33.8,nick_starkel_texas_a&m,1.0,-6.0,-6.00,0.0,0.20,-1.20,-6,169,23,163,7.09,32.6,9,4
True,Nick Starkel,2019,QB,arkansas,3,8,179.0,96.0,53.6,1152.0,6.4,7.0,10.0,109.43,22.4,144.0,nick_starkel_arkansas,6.0,-16.0,-2.67,0.0,0.75,-2.00,-16,1152,185,1136,6.14,142.0,2,10
False,Nick Starkel,2020,QB,san_jose_state,4,8,254.0,163.0,64.2,2174.0,8.6,17.0,7.0,152.65,31.8,271.8,nick_starkel_san_jose_state,13.0,-40.0,-3.08,0.0,1.63,-5.00,-40,2174,267,2134,7.99,266.8,7,1
False,Nick Starkel,2021,QB,san_jose_state,4,7,248.0,128.0,51.6,1654.0,6.7,9.0,7.0,113.96,35.4,236.3,nick_starkel_san_jose_state,16.0,-75.0,-4.69,1.0,2.29,-10.71,-75,1654,264,1579,5.98,225.6,5,7
False,Nick Stevens,2016,QB,colorado_state,3,10,201.0,129.0,64.2,1936.0,9.6,19.0,5.0,171.3,20.1,193.6,nick_stevens_colorado_state,15.0,53.0,3.53,2.0,1.50,5.30,53,1936,216,1989,9.21,198.9,7,6
False,Nick Stevens,2017,QB,colorado_state,4,13,459.0,284.0,61.9,3799.0,8.3,29.0,10.0,147.89,35.3,292.2,nick_stevens_colorado_state,54.0,123.0,2.28,4.0,4.15,9.46,123,3799,513,3922,7.65,301.7,7,6
False,Nick Szpor,2016,QB,wyoming,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,nick_szpor_wyoming,,,,,,,0,0,1,0,0.00,0.0,8,6
False,Nick Tiano,2016,QB,mississippi_state,1,5,1.0,1.0,100.0,5.0,5.0,0.0,0.0,142.0,0.2,1.0,nick_tiano_mississippi_state,,,,,,,0,5,1,5,5.00,1.0,6,7
False,Nick Tronti,2019,QB,florida_atlantic,2,11,22.0,17.0,77.3,180.0,8.2,2.0,1.0,166.91,2.0,16.4,nick_tronti_florida_atlantic,51.0,239.0,4.69,2.0,4.64,21.73,239,180,73,419,5.74,38.1,11,3
False,Nick Tronti,2020,QB,florida_atlantic,3,9,167.0,89.0,53.3,905.0,5.4,6.0,3.0,107.08,18.6,100.6,nick_tronti_florida_atlantic,70.0,139.0,1.99,2.0,7.78,15.44,139,905,237,1044,4.41,116.0,5,4
False,Nick Tronti,2021,QB,florida_atlantic,3,6,36.0,19.0,52.8,202.0,5.6,0.0,1.0,94.35,6.0,33.7,nick_tronti_florida_atlantic,17.0,37.0,2.18,2.0,2.83,6.17,37,202,53,239,4.51,39.8,5,7
False,Nico Iamaleava,2023,QB,tennessee,1,5,45.0,28.0,62.2,314.0,7.0,2.0,0.0,135.51,9.0,62.8,nico_iamaleava_tennessee,20.0,71.0,3.55,3.0,4.00,14.20,71,314,65,385,5.92,77.0,9,4
False,Nico Iamaleava,2024,QB,tennessee,1,5,117.0,78.0,66.7,1050.0,9.0,7.0,2.0,158.37,23.4,210.0,nico_iamaleava_tennessee,36.0,134.0,3.72,1.0,7.20,26.80,134,1050,153,1184,7.74,236.8,4,1
False,Noah Fifita,2022,QB,arizona,1,3,19.0,9.0,47.4,128.0,6.7,1.0,0.0,121.33,6.3,42.7,noah_fifita_arizona,,,,,,,0,128,19,128,6.74,42.7,5,7
False,Noah Fifita,2023,QB,arizona,1,12,333.0,241.0,72.4,2869.0,8.6,25.0,6.0,165.92,27.8,239.1,noah_fifita_arizona,38.0,-33.0,-0.87,0.0,3.17,-2.75,-33,2869,371,2836,7.64,236.3,10,3
False,Noah Fifita,2024,QB,arizona,2,5,179.0,110.0,61.5,1361.0,7.6,7.0,6.0,131.53,35.8,272.2,noah_fifita_arizona,15.0,17.0,1.13,0.0,3.00,3.40,17,1361,194,1378,7.10,275.6,3,2
False,Noah Johnson,2020,QB,south_florida,4,6,77.0,48.0,62.3,459.0,6.0,3.0,1.0,122.67,12.8,76.5,noah_johnson_south_florida,41.0,106.0,2.59,3.0,6.83,17.67,106,459,118,565,4.79,94.2,1,8
False,Noah Kim,2022,QB,michigan_state,2,4,19.0,14.0,73.7,174.0,9.2,3.0,0.0,202.71,4.8,43.5,noah_kim_michigan_state,1.0,5.0,5.00,0.0,0.25,1.25,5,174,20,179,8.95,44.8,5,7
True,Noah Kim,2023,QB,michigan_state,3,5,160.0,91.0,56.9,1090.0,6.8,6.0,6.0,118.99,32.0,218.0,noah_kim_michigan_state,27.0,53.0,1.96,0.0,5.40,10.60,53,1090,187,1143,6.11,228.6,4,8
False,Noah Kim,2024,QB,coastal_carolina,4,4,23.0,13.0,56.5,126.0,5.5,2.0,0.0,131.24,5.8,31.5,noah_kim_coastal_carolina,6.0,-2.0,-0.33,0.0,1.50,-0.50,-2,126,29,124,4.28,31.0,4,2
True,Noah Vedral,2017,QB,ucf,1,8,29.0,22.0,75.9,276.0,9.5,1.0,0.0,167.18,3.6,34.5,noah_vedral_ucf,18.0,77.0,4.28,2.0,2.25,9.63,77,276,47,353,7.51,44.1,13,0
False,Noah Vedral,2018,QB,nebraska,2,1,9.0,2.0,22.2,29.0,3.2,0.0,1.0,27.06,9.0,29.0,noah_vedral_nebraska,7.0,13.0,1.86,1.0,7.00,13.00,13,29,16,42,2.63,42.0,4,8
True,Noah Vedral,2019,QB,nebraska,2,6,52.0,34.0,65.4,418.0,8.0,0.0,0.0,132.91,8.7,69.7,noah_vedral_nebraska,30.0,106.0,3.53,3.0,5.00,17.67,106,418,82,524,6.39,87.3,5,7
False,Noah Vedral,2020,QB,rutgers,4,7,221.0,136.0,61.5,1219.0,5.5,9.0,8.0,114.07,31.6,174.1,noah_vedral_rutgers,68.0,193.0,2.84,1.0,9.71,27.57,193,1219,289,1412,4.89,201.7,3,6
False,Noah Vedral,2021,QB,rutgers,4,13,303.0,180.0,59.4,1813.0,6.0,7.0,7.0,112.67,23.3,139.5,noah_vedral_rutgers,102.0,297.0,2.91,2.0,7.85,22.85,297,1813,405,2110,5.21,162.3,5,8
False,Noah Vedral,2022,QB,rutgers,4,4,46.0,21.0,45.7,264.0,5.7,1.0,1.0,96.68,11.5,66.0,noah_vedral_rutgers,17.0,46.0,2.71,1.0,4.25,11.50,46,264,63,310,4.92,77.5,4,8
False,Noah Wezensky,2016,QB,miami_ohio,1,2,53.0,28.0,52.8,307.0,5.8,2.0,2.0,106.38,26.5,153.5,noah_wezensky_miami_ohio,10.0,-54.0,-5.40,0.0,5.00,-27.00,-54,307,63,253,4.02,126.5,6,7
False,Nolan Henry,2019,QB,notre_dame,4,2,,,,,,,,,,,nolan_henry_notre_dame,1.0,1.0,1.00,0.0,0.50,0.50,1,0,1,1,1.00,0.5,11,2
True,Owen McCown,2022,QB,colorado,1,4,100.0,57.0,57.0,600.0,6.0,2.0,2.0,110.0,25.0,150.0,owen_mccown_colorado,27.0,38.0,1.41,2.0,6.75,9.50,38,600,127,638,5.02,159.5,1,11
False,Owen McCown,2023,QB,utsa,1,7,58.0,43.0,74.1,442.0,7.6,4.0,3.0,150.58,8.3,63.1,owen_mccown_utsa,15.0,51.0,3.40,0.0,2.14,7.29,51,442,73,493,6.75,70.4,9,4
False,Owen McCown,2024,QB,utsa,2,5,164.0,101.0,61.6,1054.0,6.4,7.0,2.0,127.22,32.8,210.8,owen_mccown_utsa,30.0,9.0,0.30,1.0,6.00,1.80,9,1054,194,1063,5.48,212.6,2,3
False,Parker Adamson,2016,QB,southern_mississippi,3,4,39.0,19.0,48.7,193.0,4.9,1.0,0.0,98.75,9.8,48.3,parker_adamson_southern_mississippi,13.0,60.0,4.62,1.0,3.25,15.00,60,193,52,253,4.87,63.3,7,6
False,Parker Awad,2024,QB,new_mexico_state,2,4,71.0,29.0,40.8,363.0,5.1,3.0,3.0,89.29,17.8,90.8,parker_awad_new_mexico_state,30.0,28.0,0.93,1.0,7.50,7.00,28,363,101,391,3.87,97.8,1,5
False,Parker Boehme,2016,QB,duke,3,5,9.0,7.0,77.8,41.0,4.6,2.0,0.0,189.38,1.8,8.2,parker_boehme_duke,12.0,64.0,5.33,1.0,2.40,12.80,64,41,21,105,5.00,21.0,4,8
False,Parker Boehme,2017,QB,duke,4,12,2.0,1.0,50.0,6.0,3.0,0.0,0.0,75.2,0.2,0.5,parker_boehme_duke,2.0,15.0,7.50,0.0,0.17,1.25,15,6,4,21,5.25,1.8,7,6
True,Parker McNeil,2020,QB,troy,3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,parker_mcneil_troy,1.0,3.0,3.00,0.0,1.00,3.00,3,0,3,3,1.00,3.0,5,6
False,Parker McNeil,2022,QB,louisiana_tech,4,8,214.0,123.0,57.5,1908.0,8.9,18.0,8.0,152.65,26.8,238.5,parker_mcneil_louisiana_tech,25.0,-68.0,-2.72,0.0,3.13,-8.50,-68,1908,239,1840,7.70,230.0,3,9
True,Parker Navarro,2021,QB,ucf,1,5,2.0,1.0,50.0,4.0,2.0,0.0,0.0,66.8,0.4,0.8,parker_navarro_ucf,7.0,54.0,7.71,3.0,1.40,10.80,54,4,9,58,6.44,11.6,9,4
False,Parker Navarro,2022,QB,ohio,3,2,12.0,5.0,41.7,43.0,3.6,0.0,0.0,71.77,6.0,21.5,parker_navarro_ohio,9.0,-4.0,-0.44,0.0,4.50,-2.00,-4,43,21,39,1.86,19.5,10,4
False,Parker Navarro,2023,QB,ohio,4,6,26.0,18.0,69.2,185.0,7.1,3.0,1.0,159.39,4.3,30.8,parker_navarro_ohio,25.0,178.0,7.12,0.0,4.17,29.67,178,185,51,363,7.12,60.5,10,3
False,Parker Navarro,2024,QB,ohio,4,4,91.0,62.0,68.1,751.0,8.3,4.0,4.0,143.18,22.8,187.8,parker_navarro_ohio,44.0,212.0,4.82,3.0,11.00,53.00,212,751,135,963,7.13,240.8,3,2
False,Parker Towns,2018,QB,rice,1,2,4.0,1.0,25.0,10.0,2.5,0.0,0.0,46.0,2.0,5.0,parker_towns_rice,4.0,1.0,0.25,0.0,2.00,0.50,1,10,8,11,1.38,5.5,2,11
False,Patrick Mahomes II,2016,QB,texas_tech,3,12,591.0,388.0,65.7,5052.0,8.5,41.0,10.0,156.96,49.3,421.0,patrick_mahomes_ii_texas_tech,131.0,285.0,2.18,12.0,10.92,23.75,285,5052,722,5337,7.39,444.8,5,7
False,Patrick McClure,2019,QB,clemson,2,3,,,,,,,,,,,patrick_mcclure_clemson,2.0,12.0,6.00,0.0,0.67,4.00,12,0,2,12,6.00,4.0,14,1
True,Patrick O'Brien,2017,QB,nebraska,1,4,30.0,18.0,60.0,192.0,6.4,0.0,1.0,107.09,7.5,48.0,patrick_o'brien_nebraska,14.0,4.0,0.29,0.0,3.50,1.00,4,192,44,196,4.45,49.0,4,8
False,Patrick O'Brien,2019,QB,colorado_state,3,11,338.0,209.0,61.8,2803.0,8.3,13.0,7.0,140.04,30.7,254.8,patrick_o'brien_colorado_state,63.0,-21.0,-0.33,2.0,5.73,-1.91,-21,2803,401,2782,6.94,252.9,4,8
True,Patrick O'Brien,2020,QB,colorado_state,4,4,80.0,45.0,56.3,591.0,7.4,3.0,2.0,125.69,20.0,147.8,patrick_o'brien_colorado_state,23.0,10.0,0.43,2.0,5.75,2.50,10,591,103,601,5.83,150.3,1,3
False,Patrick O'Brien,2021,QB,washington,4,2,3.0,1.0,33.3,1.0,0.3,0.0,0.0,36.13,1.5,0.5,patrick_o'brien_washington,2.0,12.0,6.00,0.0,1.00,6.00,12,1,5,13,2.60,6.5,4,8
False,Patrick Towles,2016,QB,boston_college,4,13,273.0,138.0,50.5,1730.0,6.3,12.0,7.0,113.16,21.0,133.1,patrick_towles_boston_college,115.0,294.0,2.56,4.0,8.85,22.62,294,1730,388,2024,5.22,155.7,7,6
True,Paul Tyson,2021,QB,alabama,2,12,16.0,10.0,62.5,150.0,9.4,0.0,0.0,141.25,1.3,12.5,paul_tyson_alabama,,,,,,,0,150,16,150,9.38,12.5,13,2
False,Paul Tyson,2023,QB,clemson,4,2,4.0,3.0,75.0,42.0,10.5,1.0,0.0,245.7,2.0,21.0,paul_tyson_clemson,,,,,,,0,42,4,42,10.50,21.0,9,4
False,Payton Thorne,2020,QB,michigan_state,1,4,85.0,48.0,56.5,582.0,6.8,3.0,3.0,118.57,21.3,145.5,payton_thorne_michigan_state,25.0,47.0,1.88,1.0,6.25,11.75,47,582,110,629,5.72,157.3,2,5
False,Payton Thorne,2021,QB,michigan_state,2,13,389.0,235.0,60.4,3232.0,8.3,27.0,10.0,147.97,29.9,248.6,payton_thorne_michigan_state,82.0,181.0,2.21,4.0,6.31,13.92,181,3232,471,3413,7.25,262.5,11,2
True,Payton Thorne,2022,QB,michigan_state,3,12,387.0,242.0,62.5,2679.0,6.9,19.0,11.0,131.19,32.3,223.3,payton_thorne_michigan_state,60.0,42.0,0.70,1.0,5.00,3.50,42,2679,447,2721,6.09,226.8,5,7
False,Payton Thorne,2023,QB,auburn,3,13,265.0,162.0,61.1,1755.0,6.6,16.0,10.0,129.14,20.4,135.0,payton_thorne_auburn,134.0,515.0,3.84,3.0,10.31,39.62,515,1755,399,2270,5.69,174.6,6,7
False,Payton Thorne,2024,QB,auburn,4,5,129.0,77.0,59.7,1238.0,9.6,10.0,6.0,156.58,25.8,247.6,payton_thorne_auburn,54.0,147.0,2.72,2.0,10.80,29.40,147,1238,183,1385,7.57,277.0,2,4
False,Perry Hills,2016,QB,maryland,4,11,197.0,122.0,61.9,1464.0,7.4,12.0,4.0,140.39,17.9,133.1,perry_hills_maryland,91.0,93.0,1.02,4.0,8.27,8.45,93,1464,288,1557,5.41,141.5,6,7
False,Perry Olsen,2019,QB,navy,1,9,8.0,2.0,25.0,45.0,5.6,1.0,1.0,88.5,0.9,5.0,perry_olsen_navy,34.0,80.0,2.35,2.0,3.78,8.89,80,45,42,125,2.98,13.9,11,2
False,Perry Olsen,2020,QB,navy,2,1,4.0,2.0,50.0,14.0,3.5,0.0,0.0,79.4,4.0,14.0,perry_olsen_navy,10.0,25.0,2.50,0.0,10.00,25.00,25,14,14,39,2.79,39.0,3,7
False,Perry Orth,2016,QB,south_carolina,4,6,90.0,57.0,63.3,661.0,7.3,0.0,2.0,120.58,15.0,110.2,perry_orth_south_carolina,16.0,-59.0,-3.69,0.0,2.67,-9.83,-59,661,106,602,5.68,100.3,6,7
False,Pete DiNovo,2016,QB,ucf,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,pete_dinovo_ucf,,,,,,,0,0,1,0,0.00,0.0,6,7
False,Peter Parrish,2021,QB,memphis,2,3,48.0,31.0,64.6,215.0,4.5,0.0,3.0,89.7,16.0,71.7,peter_parrish_memphis,22.0,60.0,2.73,0.0,7.33,20.00,60,215,70,275,3.93,91.7,6,6
False,Peter Zamora,2022,QB,marshall,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,peter_zamora_marshall,,,,,,,0,0,1,0,0.00,0.0,9,4
False,Peyton Bender,2017,QB,kansas,3,10,273.0,148.0,54.2,1609.0,5.9,10.0,10.0,108.48,27.3,160.9,peyton_bender_kansas,25.0,-87.0,-3.48,0.0,2.50,-8.70,-87,1609,298,1522,5.11,152.2,1,11
False,Peyton Bender,2018,QB,kansas,4,11,321.0,183.0,57.0,1894.0,5.9,13.0,3.0,118.07,29.2,172.2,peyton_bender_kansas,35.0,-156.0,-4.46,0.0,3.18,-14.18,-156,1894,356,1738,4.88,158.0,3,9
False,Peyton Derrick,2018,QB,appalachian_state,1,6,22.0,13.0,59.1,186.0,8.5,2.0,2.0,141.93,3.7,31.0,peyton_derrick_appalachian_state,8.0,41.0,5.13,1.0,1.33,6.83,41,186,30,227,7.57,37.8,11,2
False,Peyton Mansell,2018,QB,iowa,1,5,8.0,5.0,62.5,83.0,10.4,0.0,1.0,124.65,1.6,16.6,peyton_mansell_iowa,8.0,31.0,3.88,1.0,1.60,6.20,31,83,16,114,7.13,22.8,9,4
False,Peyton Matocha,2020,QB,miami_florida,1,1,,,,,,,,,,,peyton_matocha_miami_florida,2.0,5.0,2.50,0.0,2.00,5.00,5,0,2,5,2.50,5.0,8,3
False,Peyton Matocha,2021,QB,miami_florida,1,2,,,,,,,,,,,peyton_matocha_miami_florida,3.0,13.0,4.33,0.0,1.50,6.50,13,0,3,13,4.33,6.5,7,5
False,Peyton Ramsey,2017,QB,indiana,1,9,205.0,134.0,65.4,1252.0,6.1,10.0,5.0,127.89,22.8,139.1,peyton_ramsey_indiana,92.0,226.0,2.46,2.0,10.22,25.11,226,1252,297,1478,4.98,164.2,5,7
False,Peyton Ramsey,2018,QB,indiana,2,12,447.0,295.0,66.0,2875.0,6.4,19.0,13.0,128.24,37.3,239.6,peyton_ramsey_indiana,111.0,354.0,3.19,5.0,9.25,29.50,354,2875,558,3229,5.79,269.1,5,7
True,Peyton Ramsey,2019,QB,indiana,3,11,300.0,204.0,68.0,2454.0,8.2,13.0,5.0,147.68,27.3,223.1,peyton_ramsey_indiana,97.0,252.0,2.60,7.0,8.82,22.91,252,2454,397,2706,6.82,246.0,8,5
False,Peyton Ramsey,2020,QB,northwestern,4,9,282.0,172.0,61.0,1733.0,6.1,12.0,8.0,120.98,31.3,192.6,peyton_ramsey_northwestern,84.0,247.0,2.94,3.0,9.33,27.44,247,1733,366,1980,5.41,220.0,7,2
False,Phil Jurkovec,2018,QB,notre_dame,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,phil_jurkovec_notre_dame,2.0,9.0,4.50,0.0,1.00,4.50,9,0,4,9,2.25,4.5,12,1
True,Phil Jurkovec,2019,QB,notre_dame,2,7,16.0,12.0,75.0,222.0,13.9,2.0,0.0,232.8,2.3,31.7,phil_jurkovec_notre_dame,22.0,130.0,5.91,0.0,3.14,18.57,130,222,38,352,9.26,50.3,11,2
False,Phil Jurkovec,2020,QB,boston_college,2,10,336.0,205.0,61.0,2558.0,7.6,17.0,5.0,138.68,33.6,255.8,phil_jurkovec_boston_college,77.0,150.0,1.95,3.0,7.70,15.00,150,2558,413,2708,6.56,270.8,6,5
False,Phil Jurkovec,2021,QB,boston_college,3,6,96.0,52.0,54.2,914.0,9.5,7.0,4.0,149.88,16.0,152.3,phil_jurkovec_boston_college,50.0,322.0,6.44,5.0,8.33,53.67,322,914,146,1236,8.47,206.0,6,6
True,Phil Jurkovec,2022,QB,boston_college,4,8,247.0,147.0,59.5,1711.0,6.9,11.0,8.0,125.91,30.9,213.9,phil_jurkovec_boston_college,68.0,-43.0,-0.63,1.0,8.50,-5.38,-43,1711,315,1668,5.30,208.5,3,9
False,Phil Jurkovec,2023,QB,pittsburgh,4,6,112.0,57.0,50.9,818.0,7.3,6.0,3.0,124.56,18.7,136.3,phil_jurkovec_pittsburgh,39.0,60.0,1.54,1.0,6.50,10.00,60,818,151,878,5.81,146.3,3,9
False,Philip Nelson,2016,QB,east_carolina,4,10,349.0,237.0,67.9,2621.0,7.5,16.0,8.0,141.54,34.9,262.1,philip_nelson_east_carolina,62.0,57.0,0.92,2.0,6.20,5.70,57,2621,411,2678,6.52,267.8,3,9
False,Phillip Walker,2016,QB,temple,4,14,395.0,230.0,58.2,3295.0,8.3,22.0,13.0,140.1,28.2,235.4,phillip_walker_temple,65.0,-100.0,-1.54,1.0,4.64,-7.14,-100,3295,460,3195,6.95,228.2,10,4
False,Pierce Clarkson,2023,QB,louisville,1,1,2.0,1.0,50.0,7.0,3.5,0.0,0.0,79.4,2.0,7.0,pierce_clarkson_louisville,1.0,3.0,3.00,0.0,1.00,3.00,3,7,3,10,3.33,10.0,10,4
False,Pierce Clarkson,2024,QB,louisville,1,1,4.0,3.0,75.0,11.0,2.8,0.0,0.0,98.1,4.0,11.0,pierce_clarkson_louisville,1.0,-8.0,-8.00,0.0,1.00,-8.00,-8,11,5,3,0.60,3.0,3,2
False,Preston Heard,2016,QB,baylor,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,preston_heard_baylor,4.0,23.0,5.75,0.0,1.33,7.67,23,0,5,23,4.60,7.7,7,6
False,Preston Hutchinson,2018,QB,eastern_michigan,1,1,,,,,,,,,,,preston_hutchinson_eastern_michigan,1.0,1.0,1.00,0.0,1.00,1.00,1,0,1,1,1.00,1.0,7,6
False,Preston Hutchinson,2019,QB,eastern_michigan,2,8,57.0,43.0,75.4,462.0,8.1,3.0,1.0,157.38,7.1,57.8,preston_hutchinson_eastern_michigan,24.0,-14.0,-0.58,2.0,3.00,-1.75,-14,462,81,448,5.53,56.0,6,7
False,Preston Hutchinson,2020,QB,eastern_michigan,3,6,198.0,126.0,63.6,1657.0,8.4,12.0,6.0,147.88,33.0,276.2,preston_hutchinson_eastern_michigan,87.0,192.0,2.21,8.0,14.50,32.00,192,1657,285,1849,6.49,308.2,2,4
False,Preston Hutchinson,2021,QB,eastern_michigan,3,8,40.0,23.0,57.5,216.0,5.4,1.0,2.0,101.11,5.0,27.0,preston_hutchinson_eastern_michigan,22.0,56.0,2.55,1.0,2.75,7.00,56,216,62,272,4.39,34.0,7,6
False,Preston Rice,2022,QB,middle_tennessee,4,3,1.0,1.0,100.0,-3.0,-3.0,0.0,0.0,74.8,0.3,-1.0,preston_rice_middle_tennessee,6.0,7.0,1.17,0.0,2.00,2.33,7,-3,7,4,0.57,1.3,8,5
False,Preston Stone,2021,QB,smu,1,3,7.0,3.0,42.9,24.0,3.4,0.0,0.0,71.66,2.3,8.0,preston_stone_smu,1.0,2.0,2.00,0.0,0.33,0.67,2,24,8,26,3.25,8.7,8,4
False,Preston Stone,2022,QB,smu,1,6,48.0,28.0,58.3,388.0,8.1,2.0,1.0,135.81,8.0,64.7,preston_stone_smu,14.0,63.0,4.50,2.0,2.33,10.50,63,388,62,451,7.27,75.2,7,6
False,Preston Stone,2023,QB,smu,2,12,344.0,206.0,59.9,3197.0,9.3,28.0,6.0,161.32,28.7,266.4,preston_stone_smu,62.0,198.0,3.19,4.0,5.17,16.50,198,3197,406,3395,8.36,282.9,11,3
False,Preston Stone,2024,QB,smu,3,4,44.0,26.0,59.1,346.0,7.9,4.0,1.0,150.6,11.0,86.5,preston_stone_smu,10.0,26.0,2.60,0.0,2.50,6.50,26,346,54,372,6.89,93.0,5,1
False,Price Wilson,2016,QB,louisiana_tech,2,4,4.0,3.0,75.0,58.0,14.5,0.0,0.0,196.8,1.0,14.5,price_wilson_louisiana_tech,2.0,0.0,0.00,0.0,0.50,0.00,0,58,6,58,9.67,14.5,9,5
False,Quadry Jones,2018,QB,ucf,1,1,1.0,1.0,100.0,42.0,42.0,1.0,0.0,782.8,1.0,42.0,quadry_jones_ucf,,,,,,,0,42,1,42,42.00,42.0,12,1
False,Quadry Jones,2019,QB,ucf,1,3,3.0,3.0,100.0,78.0,26.0,1.0,0.0,428.4,1.0,26.0,quadry_jones_ucf,5.0,-15.0,-3.00,0.0,1.67,-5.00,-15,78,8,63,7.88,21.0,10,3
False,Quadry Jones,2020,QB,ucf,2,2,2.0,1.0,50.0,4.0,2.0,0.0,0.0,66.8,1.0,2.0,quadry_jones_ucf,3.0,30.0,10.00,0.0,1.50,15.00,30,4,5,34,6.80,17.0,6,4
False,Quentin Harris,2016,QB,duke,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,quentin_harris_duke,3.0,9.0,3.00,0.0,3.00,9.00,9,0,6,9,1.50,9.0,4,8
False,Quentin Harris,2017,QB,duke,2,10,10.0,7.0,70.0,73.0,7.3,1.0,0.0,164.32,1.0,7.3,quentin_harris_duke,29.0,71.0,2.45,2.0,2.90,7.10,71,73,39,144,3.69,14.4,7,6
False,Quentin Harris,2018,QB,duke,3,12,68.0,34.0,50.0,437.0,6.4,7.0,1.0,135.01,5.7,36.4,quentin_harris_duke,46.0,195.0,4.24,5.0,3.83,16.25,195,437,114,632,5.54,52.7,8,5
False,Quentin Harris,2019,QB,duke,4,12,357.0,209.0,58.5,2078.0,5.8,16.0,11.0,116.07,29.8,173.2,quentin_harris_duke,160.0,510.0,3.19,7.0,13.33,42.50,510,2078,517,2588,5.01,215.7,5,7
False,Quentin Hayes,2024,QB,air_force,2,4,7.0,6.0,85.7,122.0,17.4,1.0,0.0,279.25,1.8,30.5,quentin_hayes_air_force,14.0,21.0,1.50,0.0,3.50,5.25,21,122,21,143,6.81,35.8,1,4
False,Quincy Patterson,2022,QB,temple,3,6,11.0,6.0,54.5,64.0,5.8,0.0,0.0,103.42,1.8,10.7,quincy_patterson_temple,28.0,87.0,3.11,2.0,4.67,14.50,87,64,39,151,3.87,25.2,3,9
False,Quincy Patterson,2023,QB,temple,4,10,48.0,20.0,41.7,184.0,3.8,0.0,3.0,61.37,4.8,18.4,quincy_patterson_temple,41.0,132.0,3.22,4.0,4.10,13.20,132,184,89,316,3.55,31.6,3,9
False,Quincy Patterson II,2018,QB,virginia_tech,1,3,5.0,1.0,20.0,9.0,1.8,0.0,0.0,35.12,1.7,3.0,quincy_patterson_ii_virginia_tech,9.0,25.0,2.78,0.0,3.00,8.33,25,9,14,34,2.43,11.3,6,7
False,Quincy Patterson II,2019,QB,virginia_tech,1,7,37.0,14.0,37.8,257.0,6.9,2.0,1.0,108.62,5.3,36.7,quincy_patterson_ii_virginia_tech,50.0,241.0,4.82,2.0,7.14,34.43,241,257,87,498,5.72,71.1,8,5
False,Quincy Patterson II,2020,QB,virginia_tech,2,3,10.0,7.0,70.0,93.0,9.3,2.0,0.0,214.12,3.3,31.0,quincy_patterson_ii_virginia_tech,15.0,67.0,4.47,1.0,5.00,22.33,67,93,25,160,6.40,53.3,5,6
False,Quinn Ewers,2022,QB,texas,1,10,296.0,172.0,58.1,2177.0,7.4,15.0,6.0,132.56,29.6,217.7,quinn_ewers_texas,24.0,-52.0,-2.17,1.0,2.40,-5.20,-52,2177,320,2125,6.64,212.5,8,5
False,Quinn Ewers,2023,QB,texas,2,12,394.0,272.0,69.0,3479.0,8.8,22.0,6.0,158.59,32.8,289.9,quinn_ewers_texas,59.0,75.0,1.27,5.0,4.92,6.25,75,3479,453,3554,7.85,296.2,12,2
False,Quinn Ewers,2024,QB,texas,3,3,79.0,58.0,73.4,691.0,8.7,8.0,2.0,175.25,26.3,230.3,quinn_ewers_texas,6.0,1.0,0.17,0.0,2.00,0.33,1,691,85,692,8.14,230.7,5,0
False,Quinn Henicle,2024,QB,old_dominion,1,1,12.0,5.0,41.7,38.0,3.2,0.0,1.0,51.6,12.0,38.0,quinn_henicle_old_dominion,13.0,64.0,4.92,1.0,13.00,64.00,64,38,25,102,4.08,102.0,1,4
False,Quinn Shanbour,2016,QB,north_texas,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,quinn_shanbour_north_texas,1.0,0.0,0.00,0.0,1.00,0.00,0,0,2,0,0.00,0.0,5,8
